file_name,volume,surface_area,bounding_box_x,bounding_box_y,bounding_box_z,bounding_box_volume,compactness,triangle_count,edge_count,vertex_count,profitable
5825363-31052019.stl,334.44677734375,698.0726928710938,10.0,15.855600357055664,9.99619960784912,1584.957460714122,0.4791002151483799,13068,19602,6536,1.0
5825363.stl,11911.1513671875,11756.873046875,121.9999965429306,21.99999976158142,10.000099658966064,26840.266433228517,1.0131223939985905,97024,145536,48504,1.0
5825364-31052019.stl,1248.3714599609375,1301.3284912109375,23.0,17.970200538635254,12.399999618530272,5125.101035951762,0.9593054085823316,10300,15450,5152,1.0
5x51479035V000_Tekstilaatikko_300921.stl,42451.33203125,20511.451171875,75.44952392578125,100.77992630004884,85.27088928222656,648382.5713884924,2.069640596149464,153492,230238,76710,1.0
5x51480189V000_300921.stl,15068.3330078125,9214.4609375,75.97637939453125,49.08448028564453,57.52001953125,214507.17111157943,1.6352918646048034,77312,115968,38654,1.0
5x_1501231_Rescaled(1.009).stl,171749.375,173166.359375,110.98999786376952,244.1778030395508,181.6197967529297,4922131.478551706,0.9918172075678312,88996,133494,44450,1.0
5x_1501301_Rescaled(1.009).stl,77382.5546875,78016.375,140.2509002685547,85.76499938964844,90.80989837646484,1092317.6123275023,0.9918758041180458,22956,34434,11458,1.0
5_1.stl,1214.4046630859375,1421.4150390625,18.0,26.0,4.522800445556641,2116.670608520508,0.8543631731143797,2286,3429,1145,1.0
5�_98_endcap_modified_19112019.stl,14581.0048828125,5070.6787109375,30.82999992370605,31.15470027923584,33.70000076293945,32368.8307565188,2.87555290209201,31616,47424,15808,1.0
5�_B_98_endcap_modified_05032020.stl,15922.4306640625,5321.7587890625,30.82999992370605,31.154656410217285,33.70000076293946,32368.785177879807,2.99194895807509,34360,51540,17180,1.0
60x_Aivoinsertti rev04.stl,21516.5546875,16699.890625,137.63459730148315,17.820399045944214,101.29279732704164,248441.1931036104,1.2884248867647898,81992,122988,40934,1.0
60x_AT01-403A rev03.stl,26054.291015625,24163.2421875,72.49637138843536,54.44088649749756,111.61635363847016,440523.7106443545,1.0782613861770285,88406,132609,44185,1.0
60x_AT01-403B rev03.stl,5572.068359375,7643.23876953125,20.855254411697388,54.24142026901245,84.11283588409424,95150.00607943212,0.729019271462159,35400,53100,17702,1.0
60x_AT01-403E rev03.stl,41952.93359375,40785.953125,103.0326919555664,81.34477712213993,123.08683358877896,1031611.8448882742,1.028612313292605,36882,55323,18435,1.0
60x_AT01-404 rev03.stl,27957.216796875,19016.56640625,83.39999389648438,128.75,27.100000381469727,290993.0078001973,1.470150614975717,56916,85374,28456,1.0
60x_t_490D_06032020__t_490.stl,59676.42578125,51153.04296875,139.69049787521362,86.1978988647461,43.4005012512207,522586.6250961612,1.1666251373883472,107190,160785,53549,1.0
60x_t_491B__t_491.stl,47426.84375,50510.390625,139.68950605392456,86.19789838790894,31.400001525878903,378085.5924219913,0.9389522267231526,172676,259014,86154,1.0
60x_t_492A_04022020__t_492.stl,48029.39453125,18305.771484375,60.0,176.97879695892334,38.261600494384766,406289.5215131497,2.6237296020135386,18648,27972,9324,1.0
61011925.STL,11405.3388671875,14975.35546875,78.24449920654297,33.50000162422657,65.5645980834961,171857.32461356214,0.7616072213436086,94620,141930,47312,1.0
61011925_ajoas.stl,11408.3134765625,14978.091796875,73.97767162322998,82.0366039276123,79.11821357189183,480158.7023901196,0.7616666816625272,9020,13530,4512,1.0
61013212.stl,7510.43212890625,8019.01220703125,89.0,19.0,33.0,55803.0,0.936578213750683,14322,21483,7163,1.0
61013216.stl,1272.4859619140625,1390.3369140625,11.765649795532228,20.0,40.0,9412.51983642578,0.9152356878707316,4094,6141,2045,1.0
61013217.stl,2351.08154296875,2799.255615234375,12.486000061035156,20.0,40.0,9988.800048828123,0.8398952672179956,13480,20220,6738,1.0
61013218.stl,1515.2225341796875,1927.146240234375,11.485958099365234,19.999998174607757,40.00000170287967,9188.766032021089,0.7862519732780683,11580,17370,5788,1.0
61013219.stl,1255.1173095703125,1352.7716064453125,8.5,20.0,40.0,6800.0,0.927811689416215,3160,4740,1578,1.0
6206423-T001_SAP.stl,7688.298828125,7037.77783203125,17.99970245361328,50.1901969909668,43.21039962768555,39036.64714839955,1.0924327268662863,4906,7359,2455,1.0
6206424-T002_SAP.stl,7689.02978515625,7037.814453125,17.999496459960938,50.19029951095581,43.210899353027344,39036.73159047806,1.09253090378677,4886,7329,2445,1.0
8121577_ajoasento.stl,14932.1669921875,10746.2255859375,69.64230346679688,62.66070556640625,61.20469665527344,267087.2508297184,1.389526664294831,6244,9366,3124,1.0
8�_Panta vahvikelevy model_V1.stl,10511.5966796875,6861.05029296875,90.69604873657228,50.0,8.0,36278.419494628906,1.5320681573286024,32782,49173,16455,1.0
9606265.0_Merge_of.stl,76236.1171875,26424.2578125,37.47669982910156,229.0004005432129,31.273700714111328,268396.5060243135,2.8850807363617417,4368,6552,2186,1.0
9606266.A__ajoasento.stl,25309.017578125,21980.72265625,197.72489738464355,72.82072067260742,70.53843641281128,1015645.5268523464,1.1514188124715106,10526,15789,5261,1.0
97000657_Hollow.stl,196153.828125,97065.3828125,118.9994010925293,118.9993019104004,73.50089836120605,1040834.877400238,2.020842265711844,75840,113760,37814,1.0
97000658_Hollow.stl,196378.859375,97254.734375,118.9998016357422,118.99920272827148,75.99999809265137,1076226.9684704212,2.0192215899515173,75918,113877,37897,1.0
A ajoon.stl,601.1223754882812,743.51708984375,15.811399459838867,15.40679931640625,9.391098022460938,2287.700199904925,0.808484947689107,6868,10302,3434,1.0
A ajoon_0_3.stl,649.2317504882812,764.3551635742188,15.853700637817385,15.408798217773438,9.689300537109377,2366.965065026538,0.8493849213399616,7836,11754,3918,1.0
A1O 130 suora V3.stl,3779.1669921875,3004.2548828125,24.95709228515625,120.192138671875,64.0864819530384,192236.77826436437,1.2579382041811142,58626,87939,29313,1.0
A1V 130 suora V3.stl,3790.189453125,2980.048828125,24.957651138305664,120.19180154800416,64.09098330253619,192254.0464463824,1.271854815717811,11574,17361,5787,1.0
A3O 130 suora V3.stl,3804.786376953125,3029.67822265625,24.961217880249023,120.21827697753906,64.09564025185409,192337.8514605344,1.2558384413567538,71498,107247,35749,1.0
A3O 130 suora V4.stl,3807.0615234375,3040.83056640625,24.973892211914062,120.21827697753906,64.09558391004612,192435.34395437184,1.2519808125767449,74360,111540,37180,1.0
A3V 130 suora V3.stl,3816.18359375,3006.267333984375,24.957544326782227,120.19177961349487,64.09096517402213,192253.13418933237,1.2694092606502154,26254,39381,13127,1.0
A3V 130 suora V4.stl,3817.875244140625,3016.50390625,24.97024345397949,120.19179391860962,64.09106700052507,192351.2866939053,1.2656622907831268,28580,42870,14290,1.0
A42408700-2.stl,10766.2333984375,5229.68701171875,20.5,47.31039810180664,30.0,29095.894832611084,2.058676432129186,9204,13806,4602,1.0
A43089300-1 VETOKENG�N RUNKO.STL,599937.5,195336.296875,284.5209859609604,167.425035238266,323.000013589859,15386408.007840067,3.07130579210229,168844,253266,84407,1.0
adapteri.stl,9720.5341796875,4970.18115234375,32.0,10.765106201171877,55.33309173583984,19061.33148721605,1.9557706010582052,45036,67554,22516,1.0
Adventure 1 V3.stl,8711.724609375,7937.75341796875,55.10995101928711,143.12969970703125,23.280047846972597,183630.00824398245,1.0975050685820256,77114,115671,38537,1.0
aerokoukku.stl,18012.376953125,7981.85107421875,99.55366134643556,47.65388178825378,33.73029327392578,160020.505274985,2.256666628534913,71488,107232,35742,1.0
aeroteline 15 deg.stl,42967.53515625,16659.107421875,158.9165620803833,58.144962310791016,58.998477935791016,545157.5890768196,2.5792219275703525,95372,143058,47680,1.0
Agent 1 V3.STL,6142.84228515625,6278.34765625,142.34047651290894,45.61859452724457,17.784895971417427,115483.95411127928,0.9784170328702876,130322,195483,65180,1.0
Agent 1 V4.stl,6294.50537109375,6408.22705078125,44.56764602661133,142.75909423828125,22.143101890829712,140884.08587338257,0.982253799875328,49474,74211,24729,1.0
Aisa M oikea V1.stl,4407.25634765625,4448.24365234375,31.94837951660156,119.09030151367188,73.54279669992775,279811.3783967143,0.9907857330014052,68566,102849,34283,1.0
Aisa M vasen V1.stl,4409.78857421875,4413.81982421875,31.948280334472656,119.0911626815796,73.54278510618678,279812.488995798,0.9990866754510728,30330,45495,15165,1.0
Ajatec_5mm_pidennetty_kokonaisuus_texts.stl,14524.1748046875,12922.3056640625,95.7554931640625,176.92430877685547,179.8346961736679,3046664.9085863805,1.1239615578108375,55580,83370,27782,1.0
Alakate v4 suojakumi__Chamfer1_faces.stl,50024.76171875,53156.96484375,110.33440017700195,125.18050575256348,99.92611694335938,1380151.1498095645,0.941076336201534,95928,143892,47964,1.0
Alakate v4 suojakumi__Fillet104_faces.stl,12285.9794921875,10538.6640625,50.336402893066406,132.7634983062744,118.14111328125,789517.7959967287,1.165800467623313,117586,176379,58785,1.0
alakate_reikajigi.stl,19655.662109375,8602.111328125,53.999996185302734,26.35289764404297,51.09020185470581,72704.23730887755,2.284981135399853,22070,33105,11035,1.0
Alakate_v4_suojakumin_kehys_mod_as.stl,12181.2333984375,10851.99609375,116.95712280273438,114.96303272247314,93.2359183933022,1253626.4335220058,1.1224878163615493,31654,47481,15737,1.0
alaosa.stl,28447.830078125,12225.45703125,96.0,45.0,18.503600120544437,79935.55252075195,2.326933872934837,31850,47775,15919,1.0
Alpha 17 Cover body.stl,439206.875,141431.390625,330.5,218.1999969482422,43.899999260902405,3165852.7924221023,3.105441253593698,507516,761274,253726,1.0
Analysaattorin_takaosa_alkuperainen.stl,71410.5703125,44837.421875,70.0,118.1999969482422,89.80000019073486,743005.1823947906,1.5926555838018954,59132,88698,29568,1.0
Angel 1 V2.STL,5571.66357421875,7263.771484375,134.10783672332764,45.45866405963898,19.68111558258533,119983.22675276,0.7670483007627483,131026,196539,65631,1.0
astinlaudan suojamuovi v5 LH.stl,750981.8125,306369.0,368.9655780792236,277.60696744918823,341.1488345665366,34942993.33123138,2.451233031083432,94032,141048,47010,1.0
astinlaudan suojamuovi v5 LH_Rescaled(1.005).stl,763637.9375,308727.9375,370.8104248046875,278.9949989318848,342.85479736328125,35469787.31633315,2.473498005019387,93218,139827,46603,1.0
astinlaudan suojamuovi v5 RH.stl,675552.3125,274340.75,343.81281185150146,278.15155029296875,313.83713554531187,30012893.85652117,2.462457044751828,92292,138438,46140,1.0
astinlaudan suojamuovi v5 RH_Rescaled(1.005).stl,687051.125,276386.625,345.5316772460937,279.5423278808594,315.40631103515625,30465325.644649185,2.4858334769274744,91584,137376,45786,1.0
astinlautaporausjigi.stl,30168.740234375,16216.3896484375,93.93350219726562,37.10789489746094,50.00019836425781,174284.41777756796,1.8603857509850756,10668,16002,5332,1.0
AT01-403C rev03.stl,41901.37109375,40556.2421875,103.0326919555664,81.34477712213993,123.08683358877896,1031611.8448882742,1.0331670005330176,37424,56136,18700,1.0
AT01-403D rev03.stl,42108.56640625,41086.109375,103.0326919555664,81.34477712213993,123.08683358877896,1031611.8448882742,1.0248857106891738,36996,55494,18490,1.0
AT01-404 rev02.stl,28053.689453125,19024.291015625,83.39999389648438,128.75,27.100000381469727,290993.0078001973,1.474624701129939,56170,84255,28085,1.0
AT022404-02_kierteet_ajoasento.stl,368700.25,70859.359375,106.5950927734375,101.46921920776369,139.91566831144883,1513344.7751803794,5.203268181536534,189448,284172,94718,1.0
AT027639-01_kierteytetty_ajoas.stl,186016.125,31281.154296875,91.5802001953125,98.8570556640625,81.8929271697998,741405.2460768889,5.946587623800797,116988,175482,58492,1.0
Attitude 1 V1.STL,8288.5703125,9201.41796875,155.99372380971909,63.54784107208252,22.67316627502441,224760.55673114324,0.9007927191928214,194820,292230,97387,1.0
Attitude 1 V2.stl,8211.4990234375,9116.2138671875,60.769134521484375,154.23369979858398,29.380596362583677,275374.0009815377,0.9007576108973934,200982,301473,100467,1.0
Aurora1_Rescaled(1.005).stl,411507.75,279637.96875,369.9062809944153,273.56409740448,369.1270563477101,37353102.96226457,1.4715732339190797,144976,217464,72486,1.0
Aurora2_Rescaled(1.005).stl,426031.21875,205721.15625,375.5348614454269,280.0460673570633,308.87304306030273,32483270.192676257,2.070915925789718,74068,111102,37032,1.0
Aurora3_Rescaled(1.005).stl,276089.59375,179388.875,366.4932737350464,277.7867503166199,364.4887952804565,37107501.85980146,1.5390563865791569,47398,71097,23701,1.0
B ajoon.stl,552.421875,689.05126953125,15.814102172851562,13.9136962890625,7.935699462890625,1746.11270243018,0.8017137467518249,6168,9252,3084,1.0
B ajoon_0_3.stl,596.1510620117188,709.4225463867188,15.814102172851562,13.9136962890625,8.235694885253906,1812.1214796159816,0.8403328383740799,6784,10176,3392,1.0
Battery_door_latch_V2_SW19.STL,140.45396423339844,335.0302124023437,26.5,6.427089691162109,7.200000062584877,1226.2887237330538,0.4192277562858265,19810,29715,9905,1.0
Battery_door_V3_SW19.STL,1268.2635498046875,1547.0235595703125,7.100085914134979,31.299999833106995,18.299999237060547,4066.858019522619,0.8198088141314079,34764,52146,17380,1.0
Battery_holder_V2_SW2019.STL,729.9133911132812,1418.396728515625,21.399999618530277,9.800000190734863,19.0,3984.680006523131,0.5146045365439804,4824,7236,2404,1.0
Boss lady 1 V1.STL,3289.5771484375,4809.3125,138.5177731513977,50.02560067176819,18.77224898338318,130081.07548511484,0.6840015383565738,543902,815853,272041,1.0
Boss lady 1 V2.stl,3442.157470703125,4832.33349609375,46.46481323242188,132.76319885253906,20.915136267021808,129021.65315631773,0.7123178633026087,226564,339846,113276,1.0
Bowtie Agent V2.stl,8126.44970703125,6273.5322265625,48.1683189868927,119.9980010986328,17.788349357528205,102818.47360401948,1.2953547401292351,26392,39588,13194,1.0
Bowtie base V2.stl,1295.3704833984375,2001.4354248046875,21.198074340820312,21.0,11.23460117299328,5001.190127946151,0.64722072335901,10244,15366,5122,1.0
Bowtie Captain V2.stl,9335.189453125,7265.31640625,48.409581661224365,119.98030090332033,18.8911247295473,109723.3583827124,1.284897853188388,408200,612300,204098,1.0
Bowtie Pioneer V2.stl,6518.423828125,6394.341796875,47.63074159622192,119.9801025390625,17.36404474232404,99231.02294205668,1.0194049732078196,111978,167967,55987,1.0
Bright side 1 V1.STL,4640.859375,5794.94189453125,126.44903445243835,48.81363278627396,18.063949421048164,111498.58496651603,0.800846576111424,176925,265387,88992,1.0
Bright side 1 V2.stl,4625.0244140625,5838.12353515625,47.87521743774414,126.44960021972656,21.49046550173261,130099.02530117203,0.7922107824905279,62064,93096,31018,1.0
BX3813_07032019_Comp1.stl,83432.78125,81848.0,18.474199295043945,321.6234130859375,290.270791053772,1724712.1277678977,1.01936249205845,129982,194973,64960,1.0
BX3813_07032019_Comp2.stl,314391.21875,243132.359375,16.974403381347656,318.37349700927734,287.4449920654297,1553410.2733086194,1.2930866938410797,334622,501933,166832,1.0
BX3815A.stl,65285.34765625,49438.26171875,115.95799827575684,82.9834976196289,86.69020366668701,834185.1775469198,1.3205429435940266,24850,37275,12416,1.0
BX3816A.stl,54394.859375,43019.4453125,115.0081024169922,82.37010192871094,76.1906967163086,721771.9267081387,1.2644249357439925,22944,34416,11465,1.0
BX3958A.stl,446.14501953125,784.84912109375,14.583999633789062,15.96780014038086,5.100000381469727,1187.6594849731605,0.5684468613655466,4108,6162,2056,1.0
BX3959A.stl,473.3582458496094,973.3458862304688,16.450199127197266,13.396600723266602,7.5,1652.8256214396788,0.4863206929273728,4330,6495,2167,1.0
BX3960A.stl,321.0963439941406,683.5814208984375,17.250099182128906,13.550100326538086,3.0,701.2217236817378,0.4697265522110309,3304,4956,1654,1.0
BX3973.stl,423.6795654296875,739.2306518554688,14.541899681091309,15.883800506591797,4.300000190734863,993.216768197758,0.5731358194715708,3124,4686,1564,1.0
BX4016A.stl,1823.7198486328125,4539.56298828125,42.01210021972656,35.910698890686035,68.09810066223145,102738.50677920296,0.4017390778232821,14722,22083,7363,1.0
BX4017.stl,1928.7557373046875,4752.1484375,38.786900997161865,37.299800872802734,68.77680397033691,99502.40672690568,0.4058702632444207,14408,21612,7205,1.0
BX4037_ajoasento.stl,315.375,802.0409545898438,12.3160400390625,20.871063232421875,19.6822566986084,5059.301458212252,0.3932155810687745,32262,48393,16141,1.0
BX4038_ajoasento.stl,487.0520935058594,1058.743896484375,15.727055549621582,20.94296264648437,21.1995153427124,6982.508470474253,0.4600282420735989,42386,63579,21203,1.0
BX4049_ajoasento.stl,682.9995727539062,1459.6051025390625,18.853500366210938,20.304798126220703,23.212400436401367,8886.090330574274,0.4679344923950946,2006,3009,1007,1.0
BX4069A_ajoasento.stl,536.4765625,1179.6778564453125,14.439727783203123,22.136512756347656,23.09910011291504,7383.516897457878,0.4547653069597733,12408,18612,6206,1.0
BX4351.stl,196.8933868408203,691.4816284179688,6.820501327514648,13.935199737548828,25.790498733520508,2451.259198044105,0.2847413130718887,4580,6870,2302,1.0
BX4352.stl,164.0933380126953,656.8472900390625,7.282400131225586,16.94029998779297,21.965999603271484,2709.8584483904283,0.2498196163722267,9450,14175,4727,1.0
BX4353.stl,79.88802337646484,332.1993408203125,5.726799011230469,11.57939910888672,14.198600769042969,941.5502703668476,0.2404821851217233,5440,8160,2732,1.0
C ajoon.stl,506.75,637.4493408203125,14.291299819946287,13.266494750976562,11.94769287109375,2265.228254696576,0.7949651329906157,6408,9612,3204,1.0
C ajoon_0_3.stl,546.1145629882812,655.2462158203125,14.291299819946287,13.266494750976562,12.1282958984375,2299.4697676678875,0.8334493962770808,8072,12108,4036,1.0
C1O 120 suora V1.stl,2876.634033203125,2502.4111328125,22.591785430908203,110.6113739013672,63.27623043499352,158121.50536140834,1.1495449310801418,60342,90513,30171,1.0
C1O 125 suora V2.stl,3159.940673828125,2683.389404296875,23.768592834472656,115.2362823486328,64.8205911603045,177543.87628981247,1.177593035423094,52854,79281,26427,1.0
C1O 130 suora V3.STL,3230.953857421875,2748.704833984375,6.5,35.985653668642044,129.8009796142578,30361.32513861946,1.1754459109159632,56834,85251,28441,1.0
C1O 130 suora V4.stl,3239.197265625,2750.861572265625,24.89484977722168,119.91746520996094,66.41186536644454,198261.15353141967,1.1775209986146915,57826,86739,28913,1.0
C1V 120 suora V1.stl,2883.405029296875,2483.63916015625,22.59021377563477,110.6111545562744,63.27521905652248,158107.66453650573,1.1609597221504089,10878,16317,5439,1.0
C1V 125 suora V2.stl,3167.396240234375,2659.76708984375,23.79322624206543,115.23687934875488,64.82311844965443,177735.73027328082,1.190854737743389,10396,15594,5198,1.0
C1V 130 suora V3.STL,3236.455078125,2730.33837890625,6.499999999999993,35.985653668642044,129.80001831054688,30361.100283193748,1.1853677562930849,33146,49719,16776,1.0
C1V 130 suora V4.stl,3244.910400390625,2731.90771484375,24.919898986816406,119.91738843917848,66.41422054852592,198467.5550031938,1.1877818503017097,10286,15429,5143,1.0
C2O 130 suora V3.STL,3159.366455078125,2893.3466796875,6.5,35.985653668642044,129.8009796142578,30361.32513861946,1.091941894574264,164464,246696,82256,1.0
C2O 130 suora V4.stl,3163.656982421875,2925.61474609375,24.89460182189941,119.91746520996094,66.41186536644454,198259.17882947705,1.081364860717207,60864,91296,30432,1.0
C2V 130 suora V3.STL,3165.715087890625,2874.4130859375,6.500000432133675,35.985653668642044,129.80001831054688,30361.1023016636,1.1013431240548768,132432,198648,66393,1.0
C2V 130 suora V4.stl,3170.798828125,2879.3251953125,24.919692993164062,119.91772842407228,66.41410746215843,198466.1391694668,1.1012298413833266,21922,32883,10961,1.0
C3O 130 suora V3.stl,3254.340576171875,2781.22021484375,24.89059066772461,119.91746520996094,66.41186709793692,198227.2393962383,1.1701125134942632,66750,100125,33375,1.0
C3V 130 suora V3.STL,3259.122802734375,2763.264892578125,7.300000190734863,35.985653668642044,129.80001831054688,34097.85197818998,1.1794463902060488,42404,63606,21364,1.0
C4O 130 suora V3.stl,2751.500732421875,2651.05810546875,24.808237075805664,119.39231872558594,66.33349834065712,196474.0476196365,1.0378877500820998,60694,91041,30347,1.0
C4V 130 suora V3.stl,2758.283447265625,2633.384765625,24.83371925354004,119.39259767532349,66.33622709539486,196684.40925272703,1.0474289527573013,12218,18327,6109,1.0
Captain 1 V2.STL,6401.02392578125,6684.560546875,142.34048682451248,45.6185958981514,17.889420583844185,116162.6832594532,0.95758335658635,1011936,1517904,506004,1.0
Captain 1 V3.stl,6440.15234375,6716.5263671875,44.63164710998535,142.34099960327148,20.25779304112075,128696.00210170908,0.9588516431964474,205424,308136,102704,1.0
cc16400.stl,463.1295471191406,1310.5318603515625,25.70010089874268,2.6999998092651367,25.900001525878903,1797.2080347708754,0.353390528784933,10938,16407,5452,1.0
cc16402.stl,1122.9932861328125,2589.4375,35.4385986328125,6.800199508666992,35.4385986328125,8540.331618583845,0.4336823291285511,26856,40284,13417,1.0
cc16402_rev_C.stl,1168.9327392578125,2683.724853515625,35.438602447509766,6.800199508666992,35.438599586486816,8540.332767711549,0.4355635555286282,29580,44370,14778,1.0
Cleopatra1 V2.STL,9456.6923828125,7934.560546875,149.63122528791428,58.20230150222778,19.754819959402084,172042.38980118584,1.1918356822593013,161160,241740,80650,1.0
Cleopatra1 V3.stl,9529.01171875,8005.2900390625,56.62667274475098,149.6313018798828,22.251683977729044,188541.25004732035,1.190339347138251,72218,108327,36101,1.0
COVER-DRAIN-R.stl,3360.742919921875,4056.74755859375,20.07720947265625,85.0262222290039,13.276805877685549,22664.69291156122,0.828432844632526,222102,333153,111053,1.0
Cover_A_painojigi_220922.stl,47093.15625,45522.65625,10.333501815795898,130.02579498291016,83.50740051269531,112202.36283454722,1.0344993049477424,29184,43776,14594,1.0
Cover_A_painojigi_251122.stl,47020.32421875,45500.4453125,10.333398818969728,130.02579498291016,83.50740051269531,112201.24448304674,1.033403605081475,41312,61968,20658,1.0
Cover_B_painojigi_220922.stl,48273.27734375,46651.421875,10.418899536132812,132.54249572753906,84.6287966677919,116867.87840812796,1.0347654027158202,29736,44604,14870,1.0
Cover_B_painojigi_251122.stl,48254.44140625,46635.546875,10.418899536132812,132.54249572753906,84.6287966677919,116867.87840812796,1.034713746052753,40616,60924,20310,1.0
Crazy 1 V3.STL,5369.95654296875,5759.8046875,132.46548998355863,41.127768129110336,16.75485050678253,91280.59239155769,0.9323157353968436,173260,259890,86704,1.0
Crazy 1 V4.STL,5350.99267578125,5765.34521484375,132.46548998355863,41.12872925400734,16.755354046821594,91285.46890535648,0.928130489394514,199642,299463,99896,1.0
Crazy 1 V5.stl,5455.1015625,5888.9931640625,40.47844886779785,132.89370727539062,20.15922037398377,108443.12181104512,0.9263215987054768,69160,103740,34572,1.0
D1O 130 suora V1.STL,1731.6405029296875,2371.25927734375,129.99944865703583,29.099248498678207,7.050000190734863,26669.34886272212,0.7302619833582458,115346,173019,57663,1.0
D1O 130 suora V2.stl,1762.61865234375,2352.06201171875,26.657751083374023,120.338623046875,60.782442229439766,194987.46460708664,0.7493929341836234,136816,205224,68406,1.0
D1V 130 suora V1.STL,1730.4554443359375,2377.065185546875,129.99944865703583,29.099248498678207,7.050000190734863,26669.34886272212,0.7279798025134189,136556,204834,68412,1.0
D1V 130 suora V2.stl,1761.5889892578125,2362.0810546875,26.6578311920166,120.33792448043825,60.78204261753126,194985.6367187127,0.7457783829060296,79844,119766,39920,1.0
Dancing 1 V1.stl,5901.24267578125,6810.0654296875,47.85239410400391,140.4169960021973,20.125755088832648,135230.7734713125,0.8665471333147009,66012,99018,32994,1.0
Daydream 1 V3.STL,6605.64697265625,6027.912109375,139.9692908525467,41.94374543428421,16.13150580227375,94705.4299043774,1.095843279198235,181750,272625,91027,1.0
Daydream 1 V4.STL,6714.49169921875,6035.72607421875,139.9692908525467,41.94635534286499,16.13094700872898,94708.042067666,1.112457990414659,190070,285105,95184,1.0
Daydream 1 V5.stl,6898.1171875,6169.8955078125,40.890018463134766,140.3185997009277,19.04417652683333,109268.4410888586,1.11802820303284,55922,83883,27955,1.0
Daydream 2 V4.stl,6871.39013671875,6178.59130859375,40.89228630065918,139.96979522705078,17.063697268579745,97667.22707465709,1.1121289293178191,68674,103011,34331,1.0
DETS-10-11-001-J.stl,183.20399475097656,495.5577392578125,8.66510009765625,6.0961998999118805,9.074999809265137,479.3794447332173,0.3696925307338711,6280,9420,3127,1.0
Display_Frame_jigi.stl,17829.171875,8522.7822265625,100.0006980895996,31.20880079269409,8.443199157714844,26350.396004706352,2.0919426779946075,1298,1947,651,1.0
Display_Frame_jigi_UUSI_27.05.24.stl,97096.71875,48888.57421875,145.0,70.0,49.51110076904297,502537.6728057861,1.9860820304463076,39782,59673,20269,1.0
Do it 1 V1.stl,4557.779296875,5418.7294921875,38.891191482543945,134.45450592041016,17.042608922993168,89117.43704854278,0.8411158562991966,42674,64011,21325,1.0
Do it 1 V2.stl,4655.421875,5553.0849609375,38.892913818359375,134.8362045288086,18.879177990373137,99005.67325786474,0.8383487570869163,54088,81132,27032,1.0
DRW244146-A Rubber Guard - Front.stl,101576.1640625,36190.9375,58.29999923706055,72.0,150.0,629639.9917602539,2.8066740206025336,150218,225327,75097,1.0
DRW244147-A Rubber Guard - Rear.stl,86101.6875,31323.767578125,50.29999923706055,72.0,150.0,543239.9917602539,2.748765367552058,105174,157761,52577,1.0
DRW244148-A Rubber Guard - Top.stl,3291.186767578125,2025.2984619140625,14.5,15.000000476837158,28.0,6090.000193595886,1.625037904027094,16278,24417,8139,1.0
DRW244149-A Rubber Guard - Wing nut.stl,10604.7587890625,5805.84814453125,20.394996643066406,22.99999952316284,53.0,24861.50039246806,1.826564960892325,31750,47625,15877,1.0
DRW251737_V3_150319.stl,54557.13671875,43046.35546875,111.0,111.0,13.0,160173.0,1.2674043162226911,106258,159387,53123,1.0
DRW255324_B Probes Support_ajoasento.stl,12679.1044921875,14253.259765625,76.35369873046875,62.423370361328125,79.17449951171875,377365.8711380602,0.8895582274285118,52000,78000,25976,1.0
DRW255332_B Mounting Pin_ajoasento.stl,2633.287109375,2637.14599609375,27.45880126953125,33.49188232421875,27.44260025024414,25237.50337001891,0.998536718587266,21638,32457,10817,1.0
DRW256314-A-Top Silicone Plug_MJF.stl,21413.640625,9219.37109375,34.58420181274414,48.70000000298023,34.58340072631836,58247.1144049473,2.322679107636392,133108,199662,66550,1.0
DRW256314-A-Top Silicone Plug_silicone.stl,40593.83203125,16063.3828125,44.127201080322266,49.74999845027924,44.127201080322266,96873.68827273235,2.5271035687240926,139614,209421,69803,1.0
DRW256513_SLD258014_E_Locking Key_TempCast_ajoas.stl,48883.62890625,29008.5625,119.21116638183594,90.59663200378418,132.28168378135888,1428659.404135553,1.6851448225416203,36294,54441,18145,1.0
E1O 125 suora V2.STL,2646.026611328125,2555.258544921875,5.799999713897705,35.96908774971962,124.7997589111328,26035.812896332485,1.0355220674583538,69486,104229,34766,1.0
E1O 125 suora V3.stl,2654.87744140625,2559.4501953125,23.86194610595703,114.65234375,64.88941754495318,177526.2885043936,1.0372842754543612,70230,105345,35115,1.0
E1V 125 suora V2.STL,2656.844970703125,2531.685791015625,5.799999713897705,35.96908774971962,124.79806518554688,26035.45955011741,1.0494370905472004,48160,72240,24218,1.0
E1V 125 suora V3.stl,2664.66650390625,2535.182861328125,23.90589904785156,114.65046072006226,64.88927786996646,177849.98239712403,1.0510746757377063,22526,33789,11263,1.0
Etuluukku_faces_p�ivitetty2009.stl,238579.4375,83466.3359375,253.79590606689453,115.68920135498048,72.74859619140625,2136003.9553733338,2.8583911683705567,114486,171729,57245,1.0
Etuluukku_paivitetty2009_Rescaled(1.005)_1_Rescaled(1.0025)_10092020.stl,244009.859375,84748.2578125,255.69998741149905,116.55819702148438,73.29430389404297,2184458.266823241,2.879231569749268,46954,70431,23479,1.0
