file_name,volume,surface_area,bounding_box_x,bounding_box_y,bounding_box_z,bounding_box_volume,compactness,triangle_count,edge_count,vertex_count
01_500x_BX4037_ajoasento.stl,321.3512268066406,819.0384521484375,12.316000938415527,20.87109375,21.07750129699707,5417.938199608297,0.392351819336073,32346,48519,16187
01_50x_IM006057_ajoasento.stl,4697.55908203125,3488.9443359375,32.575286865234375,54.6248574256897,49.94035983085632,88864.89509704815,1.3464127339735812,3902,5853,1945
01_97x_8120544_1_tapilla.stl,9337.7822265625,8525.9140625,22.166290283203125,101.40827560424805,127.90530967712402,287511.3458980563,1.0952235922284725,5432,8148,2718
02-28x__N0011046-R02_ajoasento.stl,18229.830078125,19664.9140625,113.02033615112305,113.61257553100586,10.550199508666992,135470.16888503998,0.9270231245448648,9914,14871,4931
02_15x_6206424-T002_SAP_AJOASENTO.stl,7688.63720703125,7037.81591796875,36.16455078125,57.115901947021484,40.29088592529297,83223.68296828531,1.092474895144791,4886,7329,2445
02_1x_Tuulilasin kiinnikkeiden jigi top.STL,55980.26171875,40641.265625,64.00000381469727,95.76837158203125,347.7329406738281,2131316.4453572226,1.3774241736289432,29508,44262,14752
02_300x_BX4017_1_1_1_1_1.stl,1928.4635009765625,4752.14794921875,38.78689956665039,37.29978942871094,68.77680397033691,99502.37252842172,0.40580880931823693,14408,21612,7205
02_500x_BX4038_ajoasento.stl,489.724365234375,1075.7431640625,15.760123252868652,20.932580947875977,21.409400939941406,7062.962563429027,0.4552428326710913,42470,63705,21249
02_50x_BX3827_23042020_ajoasento.stl,1505.5416259765625,1748.80810546875,31.672836303710938,31.675419807434082,16.411972045898438,16465.31729683355,0.8608958417270245,17908,26862,8956
02_97x_8120545_1_tapilla.stl,9335.9638671875,8526.1533203125,20.962326049804688,101.59089469909668,127.7066068649292,271961.6220913905,1.094979590027513,5142,7713,2573
02_Navi200CoverTop1v3.stl,829303.25,418633.71875,327.11070251464844,125.13418579101562,345.3994026184082,14138140.980939519,1.9809757620007764,364408,546612,182157
03-21x__N0011052_1_ajoasento.stl,1806.2259521484375,3803.77490234375,36.030263900756836,22.4395751953125,74.53999996185303,60265.874421847344,0.4748509043044334,76,114,40
03-apu_Navi200CoverTop1v3.stl,854568.25,408516.8125,327.11070251464844,125.13418579101562,345.3994026184082,14138140.980939519,2.0918802454427747,335546,503319,167770
04-apu_Navi200CoverTop1v3.stl,834563.8125,417285.8125,327.11070251464844,125.13418579101562,345.3994026184082,14138140.980939519,1.999981277820223,370046,555069,185010
04_1x_tukivarren suojakumin_masteri.stl,69023.0,69851.7109375,107.06610107421875,133.1204833984375,128.88027954101562,1836890.8171216736,0.9881361397397769,45992,68988,22988
05-apu_Navi200CoverTop1v3.stl,834413.9375,417085.03125,327.1107940673828,125.13427734375,345.3994026184082,14138155.281947747,2.0005847129043905,398902,598353,199442
05_500x_BX4069A_ajoasento_1.stl,536.0989379882812,1179.6793212890625,14.439727783203125,22.136512756347656,23.09910011291504,7383.516897457878,0.45444463449819034,12408,18612,6206
1.stl,2806.270751953125,1337.13623046875,23.167312622070312,12.0,20.000001907348633,5560.15555955458,2.098717159858387,35502,53253,17753
1003-1189_REV-PR0 (ID 930970)_AJOASENTO.stl,1303.3140869140625,1620.5335693359375,37.7573356628418,29.595977783203125,39.82015286386013,44497.63776913322,0.8042499776466431,32614,48921,16309
10035614_B_Water_tank_soft_overmould.stl,16031.7060546875,5352.94140625,17.995598793029785,38.32919788360596,50.62269878387451,34917.354120958065,2.994933969568425,27990,41985,13988
100x_SLD255904-B Booster Adapter Holder__DRW255320_B Booster Adapter Holder_01062021_1.stl,6477.046875,5331.1337890625,33.577545166015625,43.61248588562012,44.847928047180176,65675.31545785024,1.2149473510284974,28454,42681,14224
10x_Pin_221020.stl,4251.2705078125,4208.49560546875,27.912813186645508,26.092641830444336,130.8000030517578,95264.13225692253,1.0101639413115142,11710,17565,5855
10x_Strap_Lower_221020.stl,3873.658203125,5687.10791015625,27.0,48.276954650878906,154.80030822753906,201778.76142656046,0.6811297173045154,18728,28092,9364
10x_Strap_Outer_221020.stl,4781.8828125,6548.1123046875,27.069820404052734,27.998780608177185,156.08522033691406,118300.4165299566,0.7302689065178165,23164,34746,11578
10�_aluslevy laser 3dmalli__Document.stl,14969.4716796875,16243.4697265625,119.5,70.0,3.0009002685546875,25102.53074645996,0.9215686015167273,17464,26196,8686
116244 RFID Antenna Holder_V5.stl,17565.744140625,18586.18359375,67.5698013305664,87.5698013305664,12.5,73963.42598079427,0.9450968808105316,43350,65025,21669
116244_V6_ajoasento.stl,17568.404296875,18586.31640625,67.5698013305664,87.5698013305664,12.500099999997474,73964.01768818717,0.9452332518651889,86928,130392,43458
119-0000189STP_ajoasento.stl,38180.76171875,41811.84375,186.5569248199463,45.743228912353516,102.8474571480183,877671.0026794999,0.9131566153130953,35292,52938,17632
123920_B.stl,43959.50390625,35550.21484375,76.86519622802734,52.724599838256836,115.0001220703125,466059.46666309395,1.2365467859887889,97488,146232,48742
123920_D.stl,43681.8671875,35325.015625,76.86519622802734,52.7245979309082,115.0001220703125,466059.4498030725,1.236570357143331,100680,151020,50338
135LR.stl,91243.4921875,41012.03125,168.34112071990967,54.519229888916016,133.3113250732422,1223508.446673445,2.2247981727922825,344056,516084,172018
155223_C__vahvistettu.stl,247935.328125,174636.546875,364.0,290.0009880065918,83.3365999981761,8797041.466515558,1.4197218884685416,379252,568878,189444
1x-master__TUC_ELASTOMER_L_20170612__TUC_07_CAP_L.stl,302841.0625,58109.98046875,90.4043960571289,26.993800163269043,270.1820068359375,659340.8761574614,5.211515475605087,188880,283320,94436
1x-master__TUC_ELASTOMER_R_20170612__TUC_07_CAP_R.stl,302857.6875,58113.75390625,90.4060001373291,26.993800163269043,270.1820068359375,659352.5750978974,5.211463158765731,150494,225741,75243
1xDL432_Simulator_iPanel_right_cover_29.9.23_reiat_sovitettu_hitserteille.stl,302867.0,139081.59375,235.99148559570312,231.33888626098633,27.000399728422053,1474060.0237856596,2.1776210052956775,239572,359358,119680
1x_ADP020170104.00.stl,274650.53125,42392.453125,100.0000991821289,100.0,110.0002007484436,1100003.0984898452,6.4787600387303605,110492,165738,55246
1x_ADP020170105.00.stl,248752.875,34394.7421875,100.00010681152344,100.0,85.00020027160645,850002.9106161528,7.232293634996446,84460,126690,42230
1x_ICM2018816__ICM2018816.stl,136730.1875,94823.515625,242.00031280517578,209.50069427490234,32.001800537109375,1622466.7593691107,1.4419438743521065,69068,103602,34522
1x_SILmuotti_Merge_of_baselid_top4holes.stl,32558.3125,7046.19091796875,52.0,23.106700897216797,36.0,43255.744079589844,4.620696895534274,7476,11214,3740
1x__01b__712561___TUC_12_CAP_L.stl,493073.125,92398.4765625,101.9613037109375,30.15519905090332,385.02520751953125,1183822.9170617089,5.336377214687912,128788,193182,64390
1x__02b__712563___TUC_12_CAP_R.stl,493071.46875,92387.7734375,101.96129989624023,30.155299186706543,385.0251922607422,1183826.7569537102,5.336977506916119,132200,198300,66096
1x__Etuluukku_faces_p�ivitetty2009_Rescaled(1.005)_Rescaled(1.002)_zcomp(0.275).stl,237653.578125,84558.7265625,182.72766876220703,153.9824676513672,226.24423503875732,6365801.766230066,2.8105151033624285,58112,87168,29038
1_oikea.stl,811381.25,278765.59375,310.00009536743164,42.49840081180446,275.000700712204,3622999.0153099974,2.9106219282127603,114816,172224,54375
1_vasen.stl,811997.5,279423.9375,309.99999618530273,42.5052994445432,275.000700712204,3623585.966091797,2.905969714924656,96846,145269,45377
2.stl,3466.033935546875,1624.5673828125,24.123794555664062,12.0,20.0,5789.710693359375,2.1335119566086402,17022,25533,8513
200514_sivu1.stl,47758.41796875,44142.0078125,52.03090000152588,94.00000190734863,134.21319770812988,656423.9593901132,1.0819267254813434,5638,8457,2817
200514_sivu2.stl,47932.13671875,44504.1328125,52.03090047836304,91.99999713897705,134.2131004333496,642456.9994025176,1.0770266420130574,12262,18393,6125
200514_takaosa.stl,18278.6171875,18364.515625,16.034500122070312,96.82649993896484,76.86900329589844,119344.087596313,0.9953225862715886,24516,36774,12258
20x_61013212.stl,7510.43212890625,8019.01220703125,89.0,19.0,33.0,55803.0,0.936578213750683,14322,21483,7163
20x_61013217.stl,2351.08154296875,2799.255615234375,12.486000061035156,20.0,40.0,9988.800048828125,0.8398952672179956,13480,20220,6738
20x_61013219.stl,1255.1173095703125,1352.7716064453125,8.5,20.0,40.0,6800.0,0.927811689416215,3160,4740,1578
20x_SE-009085-1__00051910.stl,122452.2890625,47308.68359375,170.99830627441406,138.9687957763672,48.414398193359375,1150492.0996546247,2.5883681337241287,156236,234354,78094
20x_SE-009088-1__00051909.stl,198901.203125,101095.6640625,174.99940490722656,207.25060176849365,71.51239967346191,2593664.0567281772,1.9674553302507023,201270,301905,100601
220393_Paristokotelon_runko.stl,19921.318359375,11717.83984375,37.993900299072266,83.0,38.0,119832.76154327393,1.7000845398992654,27044,40566,13508
240x_DRW245906-B_SLD240100-B-Pin Guide.stl,254.1822967529297,431.90655517578125,7.999961853027344,7.996360778808594,8.300300598144531,530.9750533441673,0.5885122457784422,3582,5373,1785
244089 rev.1_final.stl,78642.984375,98890.9921875,25.500202178955078,188.50000190734863,45.00090217590332,216309.80374013612,0.7952492197256023,248550,372825,124252
244089 rev.1__244089 rev.1.stl,150252.953125,48517.96875,188.5,45.00080190429435,25.500200271606445,216309.30338764138,3.0968516818833227,126136,189204,63050
244089 rev.1__244089 rev.1_honey.stl,77137.1328125,102416.0078125,25.500202178955078,188.50000190734863,45.00079917907715,216309.30865621162,0.7531745716325932,336002,504003,167882
25x__02__05_LIS�OSA-kytkin 111215__TEST.stl,266.90625,533.80322265625,13.964900970458984,20.601699829101562,12.370201110839844,3558.9154932038014,0.5000086898536354,4582,6873,2293
25x__03__Kattopalikka070518__Document.stl,10347.04296875,5836.91552734375,32.173521019518375,45.358314514160156,47.81360626220703,69776.1496812044,1.7726902026040985,14788,22182,7378
2x_NLAA_200716_FIX.stl,93941.375,83216.9375,95.70811462402344,272.8993110656738,114.23699951171875,2983719.468110857,1.1288732537171293,122728,184092,61340
2x_NLAA_200716_FIX_1_1.stl,93664.3359375,83327.0234375,114.8086986541748,276.4744873046875,136.3248996734619,4327180.809599809,1.1240571434518307,93292,139938,46621
2x_NLAB_200716_FIX.stl,87011.6484375,83897.609375,136.83909606933594,284.1419982910156,133.56209754943848,5193125.976309059,1.0371171370161583,101782,152673,50859
2x_NLAB_200716_FIX_NOLOGO.stl,87113.7890625,83821.7734375,131.1041717529297,284.63776206970215,133.91760158538818,4997429.660174547,1.039273991589484,100952,151428,50443
2_1.stl,1600.63671875,1796.0706787109375,26.0,26.0,4.522800445556641,3057.413101196289,0.8911880460621946,3770,5655,1887
2_ala.stl,890637.25,323194.0,309.99999618530273,42.49840081180446,275.000700712204,3622997.8561595306,2.755735719103696,117188,175782,55084
2_yla.stl,900233.5,313151.53125,309.99999618530273,42.50410162960179,275.000700712204,3623483.8521091086,2.874753626164809,113084,169626,52645
3.stl,1208.0416259765625,1504.036865234375,19.900497436523438,25.87060546875,4.500299453735352,2316.924800292348,0.803199478616711,2616,3924,1310
300xR000229-R02__R000229-R02.stl,28129.865234375,12917.0205078125,47.997589111328125,52.54443550109863,53.684059143066406,135391.53135649124,2.1777363609016054,154324,231486,77156
3x_51479036v000_asm__51479035V000.stl,43618.1484375,18157.34765625,88.98509979248047,49.49919891357422,61.56020164489746,271153.67568358756,2.4022312764654288,48868,73302,24410
3x_51479036v000_asm__51480189V000.stl,15084.3955078125,9214.5400390625,25.235000610351562,65.00029754638672,59.34030055999756,97334.8594168358,1.6370209954991097,24730,37095,12363
3_1.stl,1225.9381103515625,1519.11474609375,20.0,26.0,4.522800445556641,2351.856231689453,0.8070082352264294,2616,3924,1310
4.stl,1195.9635009765625,1407.3045654296875,17.91039276123047,25.87060546875,4.500299453735352,2085.225924820945,0.8498256385684382,2286,3429,1145
40019000.02 v2_for print.stl,93520.5859375,83331.4921875,104.48551940917969,280.4950637817383,135.3226728439331,3965992.568190051,1.1222718264431655,372684,559026,186318
40019000.03 v28_for print.stl,92890.6796875,83029.921875,114.23728942871094,272.89940452575684,95.70829772949219,2983733.770565149,1.1187614969377568,434228,651342,217079
40019000.03 v28_for print_ajoas.stl,92985.3828125,83442.6015625,129.62477111816406,278.27820205688477,111.49583911895752,4021849.8394875084,1.114363419539985,436426,654639,218284
40019000.04_for print_ajoasento.stl,93813.4609375,83814.4453125,130.13489532470703,278.49409103393555,109.66949844360352,3974619.9612741354,1.1192994308763713,83224,124836,41580
40019000.04_for print_ajoasento_umpivarsi_230330.stl,96205.25,86264.3125,130.24310684204102,278.24121475219727,110.11530113220215,3990468.4264512155,1.1152381235287767,91766,137649,45711
40019001.02 v2_for print.stl,86883.265625,83968.3359375,85.90810012817383,272.8998107910156,114.23800086975098,2678230.4516320066,1.0347146296869532,355520,533280,177697
40019001.02 v2_for print_cut_kahva.stl,86132.625,83354.953125,137.39981079101562,284.3281669616699,131.62809944152832,5142267.093414241,1.0333234171559615,343880,515820,171876
40019001.02 v2_for print_cut_logoinsertti.stl,743.6666870117188,1009.6914672851562,24.327621459960938,28.556076049804688,4.874366760253906,3386.2294539987943,0.7365286437561753,14664,21996,7333
40019001.02 v2_for print_cut_logoinsertti_korotettu.stl,754.1875,1054.1746826171875,24.327590942382812,28.555999755859375,5.074099540710449,3524.970258251746,0.7154293424383777,14664,21996,7333
40019001.03 v24_for print.stl,86426.8203125,83727.421875,114.23760223388672,272.89999771118164,85.90829658508301,2678229.0649447977,1.0322403147863557,223240,334860,111582
40019001.03 v24_for print_cut_kahva.stl,85802.4296875,83174.203125,114.23770141601562,272.89999771118164,85.90829658508301,2678231.3902077163,1.0315990591283468,406296,609444,203109
40019001.03 v24_for print_cut_kahva_220614_ajoas.stl,85195.6640625,82892.4609375,133.7104949951172,277.31140518188477,111.48169803619385,4133679.519229734,1.027785435478102,221932,332898,111040
40019001.03 v24_for print_cut_logoinsertti.stl,733.25,1025.4183349609375,11.345184326171875,18.916595458984375,21.47203826904297,4608.162709236102,0.7150740093095104,13992,20988,6997
40019001.03 v24_for print_cut_logoinsertti_korotettu.stl,741.4583129882812,1061.784423828125,11.532669067382812,18.916595458984375,21.47203826904297,4684.314860506663,0.698313420642441,15458,23187,7718
40019001.03 v24_for print_cut_Logoinsertti_korotettu_220614.stl,1281.828125,1736.080322265625,22.872413635253906,25.768096923828125,11.434494018554688,6739.24574973908,0.7383460941065126,3390,5085,1692
40019001.04_cut_for_print_ajoasento_221014.stl,85681.9296875,82877.40625,132.72267150878906,276.9435119628906,111.37008571624756,4093594.9101541387,1.0338394209519557,141200,211800,70568
40019001.04_cut_for_print_ajoasento_umpivarsi_230330.stl,88072.8359375,84959.921875,132.6707000732422,277.05791091918945,111.12859916687012,4084805.8169079255,1.0366397943147827,81992,122988,40918
40019001.04_for print_ajoasento.stl,86063.671875,83004.1328125,132.7130889892578,276.99719619750977,111.03389835357666,4081734.186490468,1.0368600810445339,76714,115071,38323
40019001.04_Logoinsertti_221014.stl,1379.9691162109375,1846.0970458984375,25.559298515319824,27.41919994354248,11.368200302124023,7967.0111653653885,0.7475062696605691,5160,7740,2582
40019014.00 Case A Right Adapter Battery RRC2040.stl,32982.55078125,38781.04296875,32.950103759765625,84.44899654388428,127.02710056304932,353466.0163266156,0.8504812727142883,121940,182910,60962
40019015.00 Case B Left Adapter Battery RRC2040.stl,32377.373046875,38361.72265625,41.24971008300781,84.44919681549072,127.02149391174316,442479.9945900594,0.8440020626028896,116026,174039,58011
40019016.00 LID Adapter Battery RRC2040.stl,4313.01708984375,5406.69287109375,64.5,36.70339870452881,13.925399780273438,32966.56276646903,0.797718160190454,28592,42888,14298
40019019.00.stl,319.8714294433594,576.2487182617188,7.447119474411011,31.82787322998047,2.2318115234375,528.9973013771734,0.5550926523676556,556,834,280
40019023.04 CB Case Left Half RRC2040 v7_ajoasento.stl,34631.57421875,40093.52734375,98.90573120117188,106.63751411437988,111.07549373190705,1171520.0420910558,0.8637697033196696,93030,139545,46449
40019024.04 CB Case Right Half RRC2040 v14_ajoasento.stl,33297.43359375,39003.875,98.76132202148438,105.45170783996582,111.07723867717868,1156819.4644737754,0.8536955262457897,78114,117171,39051
40019025.02 CB Case Battery Hatch RRC2040 v15_ajoasento.stl,4263.34228515625,5809.0810546875,27.798355102539062,64.4991340637207,32.09241780864522,57540.73698319413,0.7339099325729062,36962,55443,18479
40023001.00 Front Cover FL BLK.stl,121428.2421875,97476.734375,183.5283966064453,173.3968985080719,22.474299430847168,715205.3563340114,1.2457151233683808,234112,351168,116799
40023005.08 Hull.stl,156390.328125,108854.6953125,154.32579803466797,101.61989974975586,278.1383972167969,4361925.4751076875,1.436688860099555,80208,120312,39908
40023009.02 Display Frame.stl,14110.1376953125,13206.75390625,138.95000457763672,32.2174015045166,92.65090370178223,414761.7847359091,1.0684031667035894,8216,12324,4108
40x__01-fixed__56100363.stl,2856.324462890625,2125.463134765625,21.99298095703125,21.993000507354736,10.804700374603271,5226.143258446097,1.3438597998574988,189786,284679,94893
40�_Piippu L212xd23_6xD38R2 19112019.stl,147450.265625,42202.67578125,38.0,38.0,212.0,306128.0,3.493860588112517,36160,54240,18080
42019000_00 v1.stl,6355.33984375,5720.60107421875,7.600555419921875,24.780000686645508,90.47811817750335,17040.808790324332,1.1109566567037599,44318,66477,22161
4D00152159__CHUCK_NARROW_L_F563593.stl,136303.953125,36703.17578125,69.5791015625,33.000099182128906,182.0,417893.3399669975,3.7136828141893803,17578,26367,8777
4D00152160__CHUCK_NARROW_R_F563593.stl,136303.46875,36703.4140625,69.57929992675781,33.000099182128906,182.0,417894.5313463106,3.7136455076875725,16672,25008,8324
4x_kaulus.stl,90453.6640625,30303.296875,150.81809616088867,34.680999755859375,98.37329864501953,514543.7378095152,2.9849446558774804,5470,8205,2729
4x_pes�1_mod040918.stl,580795.4375,314884.125,210.0,176.08280563354492,84.36779880523682,3119700.930938033,1.844473542449941,152344,228516,76153
4x_pes�2_mod040918.stl,582862.4375,305669.78125,210.0,176.08260536193848,76.00050000002375,2810296.8702509794,1.9068369634592395,160640,240960,80305
4x_pistin.stl,357250.25,135269.671875,150.81899642944336,119.22629928588867,98.3843994140625,1769108.0119866817,2.641022522255601,48802,73203,24403
4_1.stl,778.384765625,910.1261596679688,12.0,26.0,4.522700309753418,1411.0824966430664,0.8552493051171823,1178,1767,591
5-pes_R000328-R00.stl,1988.5745849609375,1776.6397705078125,20.0,19.99519920349121,13.100000381469727,5238.742343865961,1.1192896939330297,29640,44460,14820
5.stl,766.9323120117188,901.081298828125,11.940185546875,25.870498657226562,4.500200271606445,1390.1053573182653,0.8511244357297507,1178,1767,591
50019012.00_Clamp Left tripod mount.stl,30558.818359375,19015.65234375,27.183300971984863,67.95010185241699,122.66499710083008,226575.50601850697,1.6070349734501204,36842,55263,18417
50019013.00_Clamp Right w insert tripod mount.stl,38519.859375,23442.11328125,39.18239974975586,67.9502010345459,130.6280002593994,347790.77271050663,1.6431905653237255,114900,172350,57446
5103952 DRAFT BrainStatus_JackBox_A-Cover_17042020.stl,34521.30078125,43266.71484375,84.70359706878662,124.60770034790039,22.349998474121094,235897.985772059,0.7978720109885278,133676,200514,66788
5103952A01 BrainStatus_JackBox_A-Cover_1.000.stl,34526.76171875,43238.734375,84.70359706878662,124.60759353637695,22.349998474121094,235897.78356446535,0.7985146239320285,112196,168294,56046
5103952A03_BrainStatus_JackBox_A-Cover_2.000.stl,34645.25,43174.234375,84.70399475097656,65.94549560546875,116.12970733642578,648682.7673043234,0.8024519832611392,1600712,2401068,800312
5103953 DRAFT BrainStatus_JackBox_B-Cover_17042020.stl,38027.96875,40267.0546875,84.70600128173828,144.75959491729736,17.797399520874023,218231.82740866079,0.9443940969887953,124516,186774,62211
5103953A01 BrainStatus_JackBox_B-Cover_1.000.stl,33422.93359375,40623.8515625,84.70600128173828,144.75949478149414,17.800100326538086,218264.7937227939,0.822741623657438,80442,120663,40202
5103953A02 BrainStatus_JackBox_B-Cover_2.000.stl,38179.11328125,40130.77734375,84.70600032806396,144.75610065460205,17.7972993850708,218225.32935185664,0.9513673994953413,97996,146994,48961
5103953A03_BrainStatus_JackBox_B-Cover_3.000.stl,37984.875,40211.99609375,84.70730590820312,65.0738525390625,135.6318712234497,747634.1690205847,0.944615505070733,1232888,1849332,616426
5103954 DRAFT BrainStatus_JackBox_Connector_Cover_17042020.stl,3809.821533203125,4059.06494140625,82.08981323242188,4.468199729919434,23.099998474121094,8472.9334786763,0.9385958559912138,26256,39384,13128
5103954A01 BrainStatus_JackBox_Connector_Cover_1.000.stl,3831.771240234375,4058.40966796875,82.08981323242188,4.468199729919434,23.099998474121094,8472.9334786763,0.9441558525934105,19066,28599,9533
5103954A02 BrainStatus_JackBox_Connector_Cover_2.000.stl,3805.333251953125,4077.033203125,82.08979797363281,11.538497924804688,21.113426208496094,19998.488741465877,0.9333584158785805,178356,267534,89178
5104047 DRAFT BrainStatus_JackBox_Plug_1_17042020.stl,32.34635543823242,80.67292785644531,4.49908447265625,3.3999996185302734,5.557399749755859,85.01090759843105,0.4009567558498886,8268,12402,4134
5104047A02 BrainStatus_JackBox_Plug_1_2.000.stl,15.5,79.2096176147461,4.5,3.399993896484375,5.35870361328125,81.98801810201257,0.19568330799660918,58564,87846,29284
5104048 DRAFT BrainStatus_JackBox_Plug_2_17042020.stl,32.57096481323242,75.84896087646484,4.25,3.3000001907348633,5.835300445556641,81.84009347916162,0.4294187347705492,8304,12456,4154
5104048A02 BrainStatus_JackBox_Plug_2_2.000.stl,53.5,73.20779418945312,4.25,3.329010009765625,5.535102844238281,78.31225428759353,0.7307965031912902,62386,93579,31195
51479035V000_Mallikappale.stl,42392.7734375,20527.962890625,49.49510192871094,103.09870052337646,54.053799629211426,275830.09040968923,2.065123249850599,151056,226584,75492
51479035V000_Tekstilaatikko.stl,42467.15625,20253.55859375,49.49510192871094,103.09870052337646,54.053799629211426,275830.09040968923,2.0967750458976058,149684,224526,74806
51479035V000_Tekstilaatikko_300921.stl,42467.15625,20253.55859375,49.49510192871094,103.09870052337646,54.053799629211426,275830.09040968923,2.0967750458976058,149684,224526,74806
51479035v000__51479035V000.stl,42492.15625,20242.939453125,88.98519897460938,49.5,61.559998512268066,271157.4714662961,2.099109980958832,150988,226482,75458
51479036v000_asm__51480189V000.stl,15085.7763671875,9214.455078125,25.234999656677246,64.9999008178711,59.34000110626221,97333.77047057018,1.6371859474361041,77336,116004,38666
51480189V000_300921.stl,15085.7763671875,9214.455078125,25.234999656677246,64.9999008178711,59.34000110626221,97333.77047057018,1.6371859474361041,77336,116004,38666
55185491_Detecting Element for Sandvik Joystick.stl,15779.6875,18000.67578125,43.08428955078125,42.44879150390625,70.9906997680664,129833.18874948466,0.8766163943931793,115994,173991,57995
5825362-31052019.stl,516.62060546875,639.2493896484375,10.0,16.325600624084473,9.996199607849121,1631.9396255637457,0.8081675381072658,12770,19155,6386
5825362.stl,17822.76953125,17992.607421875,121.99999833106995,38.0,10.00029993057251,46361.389843921716,0.9905606849167111,169582,254373,84773
5825363-31052019.stl,334.44677734375,698.0726928710938,10.0,15.855600357055664,9.996199607849121,1584.9574607141221,0.47910021514837997,13068,19602,6536
5825363.stl,11911.1513671875,11756.873046875,121.9999965429306,21.99999976158142,10.000099658966064,26840.266433228513,1.0131223939985903,97024,145536,48504
5825364-31052019.stl,1248.3714599609375,1301.3284912109375,23.0,17.970200538635254,12.399999618530273,5125.101035951762,0.9593054085823316,10300,15450,5152
5x51479035V000_Tekstilaatikko_300921.stl,42451.33203125,20511.451171875,75.44952392578125,100.77992630004883,85.27088928222656,648382.5713884924,2.069640596149464,153492,230238,76710
5x51480189V000_300921.stl,15068.3330078125,9214.4609375,75.97637939453125,49.08448028564453,57.52001953125,214507.17111157943,1.6352918646048034,77312,115968,38654
5x_1501231_Rescaled(1.009).stl,171749.375,173166.359375,110.98999786376953,244.17780303955078,181.6197967529297,4922131.478551706,0.9918172075678311,88996,133494,44450
5x_1501301_Rescaled(1.009).stl,77382.5546875,78016.375,140.2509002685547,85.76499938964844,90.80989837646484,1092317.6123275023,0.9918758041180458,22956,34434,11458
5_1.stl,1214.4046630859375,1421.4150390625,18.0,26.0,4.522800445556641,2116.670608520508,0.8543631731143797,2286,3429,1145
5�_98_endcap_modified_19112019.stl,14581.0048828125,5070.6787109375,30.829999923706055,31.15470027923584,33.70000076293945,32368.830756518797,2.87555290209201,31616,47424,15808
